商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
タコハーフ,普通,,Lunchタコハーフ,内税,85800,65.0,85800,65.0,66,55.5,0,0.0,10120,,
タコハーフ,ご飯少なめ,,Lunchタコハーフ,内税,13000,9.8,13000,9.8,10,8.4,0,0.0,10120,,
タコハーフ,全部大盛,,Lunchタコハーフ,内税,11200,8.5,11200,8.5,7,5.9,0,0.0,10120,,
☆,BC,,Lunchタコハーフ,内税,3600,2.7,3600,2.7,6,5.0,0,0.0,10819,,
タコハーフ,ご飯大盛,,Lunchタコハーフ,内税,2950,2.2,2950,2.2,2,1.7,0,0.0,10120,,
☆,IC,,Lunchタコハーフ,内税,2400,1.8,2400,1.8,4,3.4,0,0.0,10819,,
☆,HOTラテ,,Lunchタコハーフ,内税,1650,1.3,1650,1.3,3,2.5,0,0.0,10819,,
☆,ICEキャラメルラテ,,Lunchタコハーフ,内税,1650,1.3,1650,1.3,3,2.5,0,0.0,10819,,
☆,バナナジュース,,Lunchタコハーフ,内税,1500,1.1,1500,1.1,3,2.5,0,0.0,10821,,
☆,Hチャイ,,Lunchタコハーフ,内税,1200,0.9,1200,0.9,2,1.7,0,0.0,10820,,
☆,Iチャイ,,Lunchタコハーフ,内税,1200,0.9,1200,0.9,2,1.7,0,0.0,10820,,
☆,生ビール,,Lunchタコハーフ,内税,1200,0.9,1200,0.9,2,1.7,0,0.0,10838,,
☆,IAC,,Lunchタコハーフ,内税,1000,0.8,1000,0.8,2,1.7,0,0.0,10819,,
☆,IEST,,Lunchタコハーフ,内税,1000,0.8,1000,0.8,2,1.7,0,0.0,10820,,
☆,レモネードソーダ,,Lunchタコハーフ,内税,1000,0.8,1000,0.8,2,1.7,0,0.0,10821,,
☆,白ワイン,,Lunchタコハーフ,内税,600,0.5,600,0.5,1,0.8,0,0.0,10838,,
☆,ICEラテ,,Lunchタコハーフ,内税,550,0.4,550,0.4,1,0.8,0,0.0,10819,,
☆,GA,,Lunchタコハーフ,内税,500,0.4,500,0.4,1,0.8,0,0.0,10821,,
