商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
☆レモネソーダ,,,ランチセット　ソフトドリンク,内税,12000,41.2,12000,41.2,24,38.1,0,0.0,10457,,
☆バナナJ,,,ランチセット　ソフトドリンク,内税,5000,17.2,5000,17.2,10,15.9,0,0.0,10454,,
☆Iレモネード,,,ランチセット　ソフトドリンク,内税,3680,12.6,3680,12.6,8,12.7,0,0.0,10456,,
☆GA,,,ランチセット　ソフトドリンク,内税,3600,12.4,3600,12.4,9,14.3,0,0.0,10452,,
☆りんごJ,,,ランチセット　ソフトドリンク,内税,2000,6.9,2000,6.9,5,7.9,0,0.0,10453,,
☆コーラ,,,ランチセット　ソフトドリンク,内税,1600,5.5,1600,5.5,4,6.3,0,0.0,10451,,
☆Iココア,,,ランチセット　ソフトドリンク,内税,480,1.6,480,1.6,1,1.6,0,0.0,10448,,
☆レモネード,,,ランチセット　ソフトドリンク,内税,430,1.5,430,1.5,1,1.6,0,0.0,10455,,
☆ICEミルク,,,ランチセット　ソフトドリンク,内税,330,1.1,330,1.1,1,1.6,0,0.0,10450,,
