商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
レモネードアイストースト,,,Lunchレモネードアイストースト,内税,1000,64.5,1000,64.5,1,50.0,0,0.0,10750,,
☆,AC,,Lunchレモネードアイストースト,内税,550,35.5,550,35.5,1,50.0,0,0.0,10803,,
