商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
クラム,バケット,ガーリック,Lunchクラムチャウダー,内税,63700,51.3,63700,51.3,49,46.2,0,0.0,10356,,
クラム,バケット,プレーン,Lunchクラムチャウダー,内税,37700,30.4,37700,30.4,29,27.4,0,0.0,10356,,
クラム,スープのみ,,Lunchクラムチャウダー,内税,5250,4.2,5250,4.2,7,6.6,0,0.0,10356,,
クラム,ご飯,,Lunchクラムチャウダー,内税,5200,4.2,5200,4.2,4,3.8,0,0.0,10356,,
クラム,ご飯少なめ,,Lunchクラムチャウダー,内税,3900,3.1,3900,3.1,3,2.8,0,0.0,10356,,
☆,HOTラテ,,Lunchクラムチャウダー,内税,1200,1.0,1200,1.0,2,1.9,0,0.0,10816,,
☆,HOTカフェモカ,,Lunchクラムチャウダー,内税,650,0.5,650,0.5,1,0.9,0,0.0,10816,,
☆,ICEカフェモカ,,Lunchクラムチャウダー,内税,650,0.5,650,0.5,1,0.9,0,0.0,10816,,
☆,I抹茶ラテ,,Lunchクラムチャウダー,内税,650,0.5,650,0.5,1,0.9,0,0.0,10817,,
☆,BC,,Lunchクラムチャウダー,内税,600,0.5,600,0.5,1,0.9,0,0.0,10816,,
☆,IC,,Lunchクラムチャウダー,内税,600,0.5,600,0.5,1,0.9,0,0.0,10816,,
☆,IO,,Lunchクラムチャウダー,内税,600,0.5,600,0.5,1,0.9,0,0.0,10816,,
☆,ICEラテ,,Lunchクラムチャウダー,内税,600,0.5,600,0.5,1,0.9,0,0.0,10816,,
☆,バナナジュース,,Lunchクラムチャウダー,内税,600,0.5,600,0.5,1,0.9,0,0.0,10818,,
☆,ICEレモネード,,Lunchクラムチャウダー,内税,600,0.5,600,0.5,1,0.9,0,0.0,10818,,
☆,IAC,,Lunchクラムチャウダー,内税,550,0.4,550,0.4,1,0.9,0,0.0,10816,,
☆,ST,,Lunchクラムチャウダー,内税,550,0.4,550,0.4,1,0.9,0,0.0,10817,,
☆,IST,,Lunchクラムチャウダー,内税,550,0.4,550,0.4,1,0.9,0,0.0,10817,,
