商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
レモネードアイストースト,,,Lunchレモネードアイストースト,内税,3000,72.3,3000,72.3,3,60.0,0,0.0,10750,,
☆,IC,,Lunchレモネードアイストースト,内税,600,14.5,600,14.5,1,20.0,0,0.0,10803,,
☆,HOT ラテ,,Lunchレモネードアイストースト,内税,550,13.3,550,13.3,1,20.0,0,0.0,10803,,
