商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
チャウダーハーフ,普通,,Lunchチャウダーハーフ,内税,110500,79.0,110500,79.0,85,69.7,0,0.0,10119,,
チャウダーハーフ,ご飯少なめ,,Lunchチャウダーハーフ,内税,10400,7.4,10400,7.4,8,6.6,0,0.0,10119,,
チャウダーハーフ,全部大盛,,Lunchチャウダーハーフ,内税,3200,2.3,3200,2.3,2,1.6,0,0.0,10119,,
☆,バナナジュース,,Lunchチャウダーハーフ,内税,2000,1.4,2000,1.4,4,3.3,0,0.0,10822,,
☆,BC,,Lunchチャウダーハーフ,内税,1800,1.3,1800,1.3,3,2.5,0,0.0,10823,,
チャウダーハーフ,ご飯大盛,,Lunchチャウダーハーフ,内税,1450,1.0,1450,1.0,1,0.8,0,0.0,10119,,
☆,BC,,Lunchチャウダーハーフ,内税,1200,0.9,1200,0.9,2,1.6,0,0.0,10822,,
☆,HOT抹茶ラテ,,Lunchチャウダーハーフ,内税,1200,0.9,1200,0.9,2,1.6,0,0.0,10824,,
☆,バナナジュース,,Lunchチャウダーハーフ,内税,1000,0.7,1000,0.7,2,1.6,0,0.0,10824,,
☆,IC,,Lunchチャウダーハーフ,内税,600,0.4,600,0.4,1,0.8,0,0.0,10822,,
☆,IGTO,,Lunchチャウダーハーフ,内税,600,0.4,600,0.4,1,0.8,0,0.0,10823,,
☆,HOTチャイ,,Lunchチャウダーハーフ,内税,600,0.4,600,0.4,1,0.8,0,0.0,10824,,
☆,生ビール,,Lunchチャウダーハーフ,内税,600,0.4,600,0.4,1,0.8,0,0.0,10839,,
☆,O,ホイップなし,Lunchチャウダーハーフ,内税,550,0.4,550,0.4,1,0.8,0,0.0,10823,,
☆,IO,,Lunchチャウダーハーフ,内税,550,0.4,550,0.4,1,0.8,0,0.0,10823,,
☆,ICEラテ,,Lunchチャウダーハーフ,内税,550,0.4,550,0.4,1,0.8,0,0.0,10823,,
☆,カプチーノ,シナモンあり,Lunchチャウダーハーフ,内税,550,0.4,550,0.4,1,0.8,0,0.0,10823,,
☆,カプチーノ,シナモンなし,Lunchチャウダーハーフ,内税,550,0.4,550,0.4,1,0.8,0,0.0,10823,,
☆,コーラ,,Lunchチャウダーハーフ,内税,500,0.4,500,0.4,1,0.8,0,0.0,10822,,
☆,HOTゆず茶,,Lunchチャウダーハーフ,内税,500,0.4,500,0.4,1,0.8,0,0.0,10822,,
☆,IEST,,Lunchチャウダーハーフ,内税,500,0.4,500,0.4,1,0.8,0,0.0,10824,,
☆,ICEレモネード,,Lunchチャウダーハーフ,内税,500,0.4,500,0.4,1,0.8,0,0.0,10824,,
