商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
☆IET,ミルク,,ランチセット　紅茶・抹茶,内税,2200,18.2,2200,18.2,4,19.0,0,0.0,10433,,
☆チャイ,,,ランチセット　紅茶・抹茶,内税,1950,16.1,1950,16.1,3,14.3,0,0.0,10438,,
☆抹ラテ,,,ランチセット　紅茶・抹茶,内税,1950,16.1,1950,16.1,3,14.3,0,0.0,10444,,
☆IET,ストレート,,ランチセット　紅茶・抹茶,内税,1650,13.6,1650,13.6,3,14.3,0,0.0,10433,,
☆Iチャイ,,,ランチセット　紅茶・抹茶,内税,1300,10.7,1300,10.7,3,14.3,1,100.0,10439,,
☆I抹ラテ,,,ランチセット　紅茶・抹茶,内税,1300,10.7,1300,10.7,2,9.5,0,0.0,10445,,
☆ET,ミルク,,ランチセット　紅茶・抹茶,内税,1100,9.1,1100,9.1,2,9.5,0,0.0,10432,,
☆GTO,,,ランチセット　紅茶・抹茶,内税,650,5.4,650,5.4,1,4.8,0,0.0,10443,,
