商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
☆ラテ,,,ランチセット　エスプレッソ,内税,4800,58.2,4800,58.2,8,57.1,0,0.0,10423,,
☆AC,食事と共,,ランチセット　エスプレッソ,内税,1100,13.3,1100,13.3,2,14.3,0,0.0,10419,,
☆IO,,,ランチセット　エスプレッソ,内税,600,7.3,600,7.3,1,7.1,0,0.0,10422,,
☆Iラテ,,,ランチセット　エスプレッソ,内税,600,7.3,600,7.3,1,7.1,0,0.0,10424,,
☆カプチ,シナモン有り,,ランチセット　エスプレッソ,内税,600,7.3,600,7.3,1,7.1,0,0.0,10425,,
☆IAC,食事と共,,ランチセット　エスプレッソ,内税,550,6.7,550,6.7,1,7.1,0,0.0,10420,,
