商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
☆レモネソーダ,,,ランチセット　ソフトドリンク,内税,2500,49.0,2500,49.0,5,50.0,0,0.0,10457,,
☆バナナJ,,氷少なめ,ランチセット　ソフトドリンク,内税,1600,31.4,1600,31.4,3,30.0,0,0.0,10454,,
☆GA,,,ランチセット　ソフトドリンク,内税,500,9.8,500,9.8,1,10.0,0,0.0,10452,,
☆Iレモネード,,,ランチセット　ソフトドリンク,内税,500,9.8,500,9.8,1,10.0,0,0.0,10456,,
