商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
☆ラテ,,,ランチセット　エスプレッソ,内税,1100,29.3,1100,29.3,2,28.6,0,0.0,10423,,
☆O,ホイップ有り,,ランチセット　エスプレッソ,内税,550,14.7,550,14.7,1,14.3,0,0.0,10421,,
☆カプチ,シナモン有り,,ランチセット　エスプレッソ,内税,550,14.7,550,14.7,1,14.3,0,0.0,10425,,
☆カプチ,シナモン無し,,ランチセット　エスプレッソ,内税,550,14.7,550,14.7,1,14.3,0,0.0,10425,,
☆AC,食事と共,,ランチセット　エスプレッソ,内税,500,13.3,500,13.3,1,14.3,0,0.0,10419,,
☆IAC,食事と共,,ランチセット　エスプレッソ,内税,500,13.3,500,13.3,1,14.3,0,0.0,10420,,
