商品名,種別1,種別2,カテゴリー,税区分,販売総売上,構成比%,粗利総額,構成比%,販売商品数,構成比%,返品商品数,構成比%,商品ID,商品コード,バーコード
☆RMT,,,ランチセット　紅茶・抹茶,内税,1200,27.9,1200,27.9,2,25.0,0,0.0,10440,,
☆ET,ストレート,,ランチセット　紅茶・抹茶,内税,1000,23.3,1000,23.3,2,25.0,0,0.0,10432,,
☆GT,,,ランチセット　紅茶・抹茶,内税,600,14.0,600,14.0,1,12.5,0,0.0,10442,,
☆ET,レモン,,ランチセット　紅茶・抹茶,内税,500,11.6,500,11.6,1,12.5,0,0.0,10432,,
☆IST,ストレート,,ランチセット　紅茶・抹茶,内税,500,11.6,500,11.6,1,12.5,0,0.0,10435,,
☆Iゆず,,,ランチセット　紅茶・抹茶,内税,500,11.6,500,11.6,1,12.5,0,0.0,10437,,
